Column1,property,gene_entrez_id,gene_symbol,beta_gene,beta_gene|class,slope_exc,slope_inh,pval_gene,pval_gene|class_anova,pval_int_anova,model1_aic,model2_aic,model3_aic,model4_aic,FDR_gene,FDR_gene|class_anova,FDR_int_anova,beta_gene_inh_only,pval_gene_inh_only,inh_only_aic,FDR_gene_inh_only,n_significant_0.1_g|c,n_significant_0.1_int
127822,adratio,16599,KLF3,0.045198674,0.03812111,-0.004743022,0.041432113,7.03E-06,0.000939602,0.273226536,-81.21611021,-70.84223861,-80.64241736,-79.9669582,0.000265123,0.01320508,0.541960902,0.041432113,0.001383749,-53.35271911,0.011624697,13,0
127833,adratio,78267,KLHDC8B,-0.028215693,-0.050296167,-0.0306566,-0.061870738,0.154682363,0.005523441,0.388195192,-62.06758476,-70.84223861,-77.14550974,-75.96705615,0.289407241,0.037739908,0.632642116,-0.061870738,0.013704629,-48.87532298,0.050217024,10,0
127840,adratio,270201,KLHL18,0.096365604,0.081924109,-0.002766263,0.092556943,0.000261416,0.000875524,0.194822349,-73.98717636,-70.84223861,-80.78356261,-80.6380128,0.003045694,0.01272637,0.475808344,0.092556943,0.00102765,-53.9454999,0.009691069,11,0
127850,adratio,212390,KLHL32,0.040849427,0.030630265,0.010319397,0.03339107,0.000578063,0.010082396,0.517442444,-72.42349443,-70.84223861,-75.98177101,-74.4440678,0.005222081,0.054909032,0.726645364,0.03339107,0.016186984,-48.55888679,0.055912522,9,1
127854,adratio,232539,KLHL42,0.058163629,0.064100995,-0.0189887,0.07473687,0.034877638,0.009177831,0.210282175,-64.62607553,-70.84223861,-76.16250129,-75.89416993,0.100438128,0.051546144,0.489705262,0.07473687,0.008432267,-49.80671749,0.036703272,10,0
127858,adratio,242521,KLHL9,0.073856297,0.066992396,0.031344867,0.077619393,0.013632583,0.013357067,0.460455209,-66.34933919,-70.84223861,-75.44360701,-74.04470538,0.050609254,0.065417791,0.687561696,0.077619393,0.021667455,-48.00856774,0.067542205,7,0
127870,adratio,16650,KPNA6,0.030516907,0.053530121,0.012093378,0.064230706,0.165373226,0.007696237,0.27723672,-61.9609821,-70.84223861,-76.50209024,-75.80468601,0.304292949,0.04647431,0.544838363,0.064230706,0.008801002,-49.7241846,0.03787574,9,0
127871,adratio,16211,KPNB1,0.030757728,0.041036948,-0.034049018,0.056302449,0.122557938,0.021845264,0.048820682,-62.44611253,-70.84223861,-74.51287705,-76.79527199,0.245276582,0.088350669,0.289243045,0.056302449,0.007643602,-49.99638063,0.034418525,7,1
127875,adratio,57896,KRCC1,0.134524444,0.117356642,0.132854509,0.115819606,1.70E-06,1.10E-05,0.839701511,-84.09006748,-70.84223861,-89.67765703,-87.72280192,0.000100904,0.00093554,0.922598609,0.115819606,0.000168233,-57.58866403,0.002998638,10,0
127879,adratio,16678,KRT1,0.003931379,-0.046988102,0.007578035,-0.050952728,0.673673386,0.000173774,0.203432247,-60.11812167,-70.84223861,-84.04073989,-83.82545306,0.786532037,0.004715067,0.483699945,-0.050952728,0.000260381,-56.70421602,0.003927103,12,1
127882,adratio,268481,KRT222,0.04493951,0.043279495,-0.030599779,0.0518143,0.000433663,0.000145774,0.014297158,-72.98857246,-70.84223861,-84.39719852,-89.01776386,0.0043049,0.004207801,0.193511141,0.0518143,4.24E-05,-60.39567409,0.001308104,10,2
127883,adratio,66059,KRTCAP2,0.12268059,0.098995534,-0.134713443,0.166285716,0.010955496,0.026284735,0.002590801,-66.757909,-70.84223861,-74.1668581,-82.1783615,0.042873912,0.099182926,0.099064764,0.166285716,0.00176721,-52.86697581,0.01354744,8,3
127884,adratio,16706,KSR1,0.081060188,0.074036407,0.01521704,0.087958752,0.003751429,0.00340917,0.236199289,-68.79096136,-70.84223861,-78.08881027,-77.63694768,0.019625083,0.028087693,0.513672448,0.087958752,0.003934882,-51.28899344,0.022500598,10,2
127888,adratio,75620,KXD1,0.049739409,0.043919684,-0.021358742,0.054863257,0.007273832,0.009133795,0.09769635,-67.52939611,-70.84223861,-76.17175967,-77.19786278,0.031505319,0.05141616,0.367433589,0.054863257,0.005204207,-50.74268051,0.026744677,9,1
127911,adratio,102631979,LOC102631979,-0.061149204,-0.133448414,-0.006865971,-0.153298145,0.104956122,0.00014717,0.120447506,-62.70373896,-70.84223861,-84.3778537,-85.03849366,0.219540246,0.0042281,0.393298637,-0.153298145,0.000151681,-57.79878679,0.002789572,11,0
127913,adratio,102632463,LOC102632463,-0.009179933,-0.024013945,-0.066556399,-0.023999503,0.22265312,0.000815071,0.908286328,-61.49981573,-70.84223861,-80.9266447,-78.94128773,0.374152848,0.012179939,0.956423513,-0.023999503,0.002181163,-52.45029714,0.015451128,11,0
127918,adratio,102632990,LOC102632990,0.1303592,0.099707027,-0.0867288,0.108990239,0.000100919,0.00874144,0.257199269,-75.87542921,-70.84223861,-76.25632711,-75.67276718,0.001581793,0.050156476,0.529443802,0.108990239,0.010215392,-49.43745993,0.041845486,8,1
127924,adratio,102633230,LOC102633230,0.145520904,0.112649067,-0.088139226,0.171076766,0.000234305,0.004525932,0.0029764,-74.20372539,-70.84223861,-77.53388534,-85.2658419,0.002819677,0.033573284,0.104745915,0.171076766,0.00027326,-56.60664076,0.004039692,11,2
127925,adratio,102633274,LOC102633274,-0.0058176,-0.159000832,-0.078341947,-0.183574979,0.927219345,0.016742596,0.492727945,-59.93985634,-70.84223861,-75.01439983,-73.53360289,0.957569839,0.075545859,0.707746278,-0.183574979,0.027477744,-47.56438008,0.079784775,3,0
127927,adratio,102633497,LOC102633497,0.062420765,0.053684514,0.020828281,0.058860787,0.00016167,0.000484806,0.366641126,-74.93896236,-70.84223861,-81.96871371,-80.86796727,0.00218362,0.00887479,0.618361634,0.058860787,0.001065096,-53.87408346,0.009880534,10,0
127933,adratio,102634072,LOC102634072,0.093545732,0.080278469,0.012129208,0.086291364,2.48E-06,0.000318184,0.330989903,-83.32120952,-70.84223861,-82.81708643,-81.85977768,0.000128227,0.006888352,0.58901057,0.086291364,0.000611913,-54.98307303,0.00680636,11,1
127935,adratio,102634481,LOC102634481,-0.061871233,-0.04551624,0.009581657,-0.058080944,0.000290632,0.012884693,0.135962361,-73.77781113,-70.84223861,-75.51227425,-75.9650363,0.00327614,0.063848258,0.412721151,-0.058080944,0.008103069,-49.88358286,0.035799531,10,2
127937,adratio,102635089,LOC102635089,0.143022235,0.123089784,-0.037354813,0.151904585,0.002413873,0.004427861,0.098263305,-69.6391828,-70.84223861,-77.57668953,-78.59259233,0.01431442,0.033026376,0.368118041,0.151904585,0.002659897,-52.05856146,0.017562024,9,0
127957,adratio,102639412,LOC102639412,0.059357707,0.103244967,0.044999611,0.121067502,0.20365682,0.015356647,0.437830187,-61.63563946,-70.84223861,-75.1782245,-73.84240642,0.351818021,0.071432504,0.670530451,0.121067502,0.023155936,-47.88394553,0.070733528,4,0
127959,adratio,102639456,LOC102639456,-0.09739827,-0.125968592,-0.089107535,-0.134575756,0.0052429,3.91E-05,0.525094355,-68.15118546,-70.84223861,-87.07871068,-85.52433342,0.025114086,0.001902602,0.731417796,-0.134575756,0.000302458,-56.40157479,0.004261676,11,0
127962,adratio,102640344,LOC102640344,0.061988147,0.058376696,-0.021018552,0.064758982,0.000147861,6.69E-05,0.090308568,-75.11616613,-70.84223861,-85.9828456,-87.14808026,0.002072769,0.002536112,0.357852098,0.064758982,6.59E-05,-59.4958344,0.001686032,12,0
127968,adratio,102640933,LOC102640933,-0.102940906,-0.12788289,0.01745371,-0.157658997,0.00254342,1.76E-05,0.011760641,-69.53830755,-70.84223861,-88.71641732,-93.71812339,0.014830544,0.001237339,0.178649026,-0.157658997,3.36E-06,-65.60740879,0.000370509,11,1
127969,adratio,102640946,LOC102640946,0.150646206,0.125175683,-0.107214767,0.174713404,6.92E-05,0.000568991,0.000877257,-76.62753335,-70.84223861,-81.64698972,-91.85861635,0.001238397,0.009882479,0.060854709,0.174713404,2.15E-05,-61.78921868,0.000926994,11,3
127973,adratio,102641931,LOC102641931,0.139620216,0.118037013,0.06279792,0.121218634,4.49E-06,0.00051839,0.679307353,-82.12043476,-70.84223861,-81.83407274,-80.02264615,0.000188968,0.009266567,0.83016256,0.121218634,0.001483035,-53.21496042,0.012121451,9,0
127979,adratio,105242431,LOC105242431,0.149682513,0.132560617,2.54E-05,0.137332563,7.18E-08,6.95E-06,0.340449206,-90.5216326,-70.84223861,-90.62708023,-89.62974051,1.23E-05,0.000744674,0.596293653,0.137332563,2.01E-05,-61.92636236,0.000893741,11,0
127993,adratio,105243130,LOC105243130,0.035302157,0.039772098,-0.016935532,0.052587426,0.004765563,0.000312322,0.006645731,-68.33323517,-70.84223861,-82.85462151,-88.98110581,0.023331006,0.006785496,0.142346887,0.052587426,3.55E-05,-60.75893639,0.00121415,11,1
127999,adratio,105243365,LOC105243365,0.066212297,0.053511235,0.002253558,0.070962156,0.000677349,0.003800508,0.088068735,-72.11252197,-70.84223861,-77.87567675,-79.08554875,0.005832464,0.029918892,0.354422752,0.070962156,0.002020956,-52.60119904,0.014675716,10,0
128000,adratio,105243419,LOC105243419,-0.121734804,-0.112770707,-0.015010325,-0.17374979,0.002758329,0.002099753,0.023660605,-69.38194177,-70.84223861,-79.04385409,-82.69177253,0.015804407,0.021098357,0.231282883,-0.17374979,0.000436715,-55.66100035,0.005419289,7,1
128010,adratio,105243802,LOC105243802,0.148408381,0.134454133,-0.041054365,0.181546967,0.000336579,0.000345166,0.007309101,-73.48804904,-70.84223861,-82.65287423,-88.59083667,0.003633629,0.007266331,0.147587559,0.181546967,3.75E-05,-60.64946064,0.001248712,10,4
128012,adratio,105243948,LOC105243948,0.111513322,0.132043391,-0.001172343,0.16313932,0.006551992,0.00026108,0.052259823,-67.72742493,-70.84223861,-83.21661337,-85.37316009,0.029261092,0.00608356,0.295134817,0.16313932,0.000130663,-58.10164441,0.002527614,11,0
128017,adratio,105244051,LOC105244051,0.074778828,0.073435181,0.005559213,0.090700373,4.64E-05,5.85E-06,0.014907921,-77.42378454,-70.84223861,-90.98301383,-95.52221706,0.00093569,0.000686877,0.196684387,0.090700373,1.45E-06,-67.34953542,0.000245326,11,4
128020,adratio,105244174,LOC105244174,0.1252514,0.113862995,0.073152006,0.11789116,0.01217717,0.0117167,0.771275996,-66.56002925,-70.84223861,-75.69382603,-73.78707224,0.046449001,0.060083105,0.885842769,0.11789116,0.023407747,-47.86368642,0.07130194,7,0
128033,adratio,105244644,LOC105244644,0.155650942,0.128633334,0.006491601,0.14475328,8.66E-06,0.000671176,0.211084233,-80.79448214,-70.84223861,-81.31563398,-81.04122553,0.000305681,0.010808161,0.490696837,0.14475328,0.000863443,-54.2933066,0.008618045,10,3
128039,adratio,105245006,LOC105245006,0.062642,0.051113325,-0.061109835,0.059668834,0.00059824,0.003059385,0.05674378,-72.35613966,-70.84223861,-78.30151755,-80.3065486,0.005347375,0.026436721,0.304573608,0.059668834,0.001944558,-52.67748588,0.014423297,10,1
128043,adratio,105245295,LOC105245295,0.064611558,0.052528653,-0.003921121,0.05284016,2.38E-05,0.002805522,0.803929723,-78.76625807,-70.84223861,-78.47198752,-76.53999429,0.000606812,0.024931166,0.902937702,0.05284016,0.006127044,-50.42502841,0.029818108,10,0
128050,adratio,105245570,LOC105245570,0.074477967,0.116689506,0.028642358,0.149260256,0.03796911,0.00029627,0.07133461,-64.47340819,-70.84223861,-82.96114787,-84.5491124,0.106534668,0.006565251,0.327870417,0.149260256,0.000212201,-57.11816846,0.003449504,12,0
128053,adratio,105245696,LOC105245696,0.003228187,0.089778222,0.012661373,0.209607842,0.905415003,0.002635534,0.000310979,-59.94594867,-70.84223861,-78.59513215,-90.93831087,0.943671975,0.023961184,0.041079549,,,,,11,10
128054,adratio,105245714,LOC105245714,0.124989953,0.105669385,-0.210189322,0.114728924,7.27E-05,0.000389218,0.051135692,-76.53019314,-70.84223861,-82.41074522,-84.60743909,0.001274523,0.007829249,0.293005086,0.114728924,0.000408974,-55.79314224,0.00519592,12,0
128065,adratio,105246034,LOC105246034,0.089269972,0.10151597,0.09698097,0.102705264,0.028419741,0.00514622,0.947247586,-64.99655199,-70.84223861,-77.28327453,-75.28810469,0.08644869,0.036135217,0.974692832,0.102705264,0.022831031,-47.91042541,0.069907191,10,0
128066,adratio,105246093,LOC105246093,0.108873715,0.095319911,0.037447511,0.097249793,1.60E-07,2.53E-06,0.556438574,-88.8889702,-70.84223861,-92.71295186,-91.09461559,2.22E-05,0.00040684,0.750699755,0.097249793,1.12E-05,-63.12226671,0.000652488,11,0
128076,adratio,105246278,LOC105246278,0.04601132,0.057819146,0.051723033,0.058840218,0.071639768,0.011419447,0.910888913,-63.35396775,-70.84223861,-75.74300236,-73.75682268,0.168151012,0.059154834,0.957847868,0.058840218,0.030705416,-47.3581332,0.086549768,8,1
128087,adratio,105246767,LOC105246767,-0.126133189,-0.107831872,-0.116373788,-0.105963565,0.008444848,0.013793612,0.925616331,-67.24734685,-70.84223861,-75.38233253,-73.39194997,0.035288019,0.066649765,0.965307063,-0.105963565,0.047672327,-46.55131433,0.116541309,6,0
128099,adratio,105247116,LOC105247116,0.102969956,0.172122733,0.03537025,0.201944791,0.013704366,3.66E-06,0.049146661,-66.33955474,-70.84223861,-91.94931175,-94.21938242,0.050783099,0.000526293,0.290010433,,,,,11,0
128102,adratio,105247151,LOC105247151,-0.055201559,-0.045371527,-0.008136966,-0.054544175,0.009610519,0.020854455,0.334932239,-67.00381924,-70.84223861,-74.600058,-73.62588186,0.038971913,0.08559089,0.592206763,,,,,7,1
128103,adratio,105247156,LOC105247156,0.072422929,0.10579902,0.017825612,0.154538238,0.082504748,0.004823573,0.065798518,-63.11117802,-70.84223861,-77.40953504,-79.14400737,0.185877579,0.034828994,0.3171473,0.154538238,0.002055768,-52.56740153,0.014844649,10,0
128104,adratio,105247240,LOC105247240,0.04826163,0.04639699,-0.034231155,0.061864303,0.005174961,0.002715448,0.013971979,-68.17604012,-70.84223861,-78.53626519,-83.20162076,0.024856914,0.024461324,0.192399715,0.061864303,0.000536359,-55.24768646,0.006207341,9,3
128106,adratio,330143,LOC330143,0.112087205,0.100002911,-0.042247111,0.131340909,3.69E-06,7.88E-06,0.000375505,-82.51559972,-70.84223861,-90.36936435,-102.3235176,0.00016818,0.000801667,0.043715033,0.131340909,1.04E-07,-72.82791934,6.67E-05,12,4
128108,adratio,215951,LACE1,0.04924819,0.055224351,0.019751995,0.06645915,0.033420043,0.007484774,0.316696639,-64.70304208,-70.84223861,-76.55595367,-75.66210744,0.097481779,0.045698058,0.576169252,0.06645915,0.010116738,-49.45609856,0.041588639,9,1
128110,adratio,212442,LACTB2,0.047911847,0.052641293,-0.015351633,0.063737132,0.01929114,0.003871239,0.112905288,-65.70581995,-70.84223861,-77.83954826,-78.61226226,0.065172707,0.030261095,0.386537641,0.063737132,0.00261673,-52.09081975,0.017355893,10,1
128120,adratio,56692,LAMTOR3,0.124978076,0.105617181,-0.082277368,0.171724308,0.000383114,0.001295342,0.000107861,-73.23269254,-70.84223861,-80.00223647,-94.54065424,0.003950862,0.015763148,0.02713717,0.171724308,7.58E-06,-63.93017221,0.000506197,10,6
128128,adratio,114128,LAPTM4B,0.036728541,0.031587867,-0.016033935,0.04555851,2.35E-05,0.005068532,0.014357819,-78.78658625,-70.84223861,-77.31292341,-81.92524938,0.000601953,0.0357727,0.193511141,0.04555851,0.000767508,-54.52896634,0.0080121,10,4
128130,adratio,73158,LARP1,0.058639067,0.044038731,-0.02801694,0.052973001,0.002709059,0.019217639,0.164200574,-69.41666909,-70.84223861,-74.75392338,-74.88898416,0.015573263,0.081901352,0.444703818,0.052973001,0.014435281,-48.7764251,0.051954391,9,2
128132,adratio,207214,LARP4,0.041622301,0.044958534,-0.05629741,0.052625208,0.029446052,0.008401035,0.087613827,-64.93213371,-70.84223861,-76.33290649,-77.55199457,0.088752479,0.048876488,0.354315077,0.052625208,0.005955059,-50.48035532,0.029214643,10,0
128142,adratio,77889,LBH,0.051720386,0.062878089,-0.009129746,0.082693894,1.79E-06,0.000330228,0.017736628,-83.97450036,-70.84223861,-82.74211537,-86.94449957,0.000103793,0.007046255,0.210574578,0.082693894,6.81E-05,-59.42850829,0.00171978,11,2
128147,adratio,329504,LCMT2,0.066049454,0.07133805,0.025889781,0.083926204,0.012737188,0.002475649,0.287373799,-66.47604175,-70.84223861,-78.71854989,-77.96741193,0.048029978,0.023109842,0.551430492,0.083926204,0.003774866,-51.3703472,0.021822914,10,0
128153,adratio,16828,LDHA,-0.068242441,-0.05371993,-0.034448189,-0.059323737,0.000100587,0.017858836,0.639617796,-75.88198341,-70.84223861,-74.89231847,-73.13422395,0.001579538,0.078522286,0.80502117,-0.059323737,0.036399466,-47.04412554,0.097289515,11,0
128154,adratio,16832,LDHB,0.111689815,0.096569182,-0.079739467,0.12066199,4.58E-07,3.24E-05,0.00114181,-86.74451874,-70.84223861,-87.46368464,-97.13712005,4.12E-05,0.001705711,0.071707312,0.12066199,1.96E-06,-66.71949119,0.000270496,12,6
128156,adratio,16835,LDLR,-0.094429094,-0.072640316,-0.021740414,-0.098742129,0.000259735,0.005250828,0.142798471,-73.99993289,-70.84223861,-77.244065,-77.61349652,0.003034793,0.036709582,0.422472458,,,,,14,1
128158,adratio,434784,LDOC1,-0.021166615,-0.087385596,0.16433512,-0.089549051,0.377260428,0.000297976,0.300243145,-60.75343794,-70.84223861,-82.94954982,-82.13356936,0.534069545,0.006579186,0.561275119,-0.089549051,0.000667329,-54.80918674,0.007294233,11,0
128160,adratio,624866,LEKR1,0.070621766,0.071757745,-0.048098204,0.086653132,0.000644176,8.70E-05,0.009481802,-72.21098641,-70.84223861,-85.44750278,-90.87184149,0.005634702,0.003051422,0.161230555,0.086653132,1.92E-05,-62.02237773,0.000876492,11,0
128161,adratio,224640,LEMD2,0.051891248,0.052685933,0.00424529,0.076062459,0.035713852,0.017304189,0.115421434,-64.58342394,-70.84223861,-74.9519635,-75.6863926,0.102176244,0.077139154,0.388953983,0.076062459,0.008971501,-49.68721139,0.038422121,5,1
128162,adratio,380664,LEMD3,0.04756303,0.055727548,0.007250874,0.06318327,0.043823508,0.008127349,0.350496972,-64.21705548,-70.84223861,-76.39681543,-75.35856195,0.118463987,0.048009158,0.604238567,0.06318327,0.010386411,-49.40558213,0.042187502,6,0
128164,adratio,69757,LENG1,0.108090422,0.089718267,0.085316714,0.090258836,1.91E-05,0.000308987,0.947309783,-79.20312804,-70.84223861,-82.87628871,-80.88110747,0.000531861,0.006725017,0.974692832,0.090258836,0.001841034,-52.78585549,0.01389242,10,0
128167,adratio,235497,LEO1,0.048320407,0.042001158,-0.012025822,0.051245458,0.00927813,0.013068402,0.171736899,-67.07003718,-70.84223861,-75.48526636,-75.54597355,0.037913643,0.064392732,0.452611407,0.051245458,0.009862677,-49.50496946,0.040981122,9,1
128169,adratio,68192,LEPROTL1,0.024348208,0.046809079,0.013591774,0.049375183,0.279741889,0.023604483,0.649156693,-61.16348945,-70.84223861,-74.36772532,-72.59608435,0.436170153,0.092672263,0.810218163,0.049375183,0.036021731,-47.06331162,0.096672532,6,0
128172,adratio,68614,LETMD1,-0.00590052,0.048224262,-0.04089166,0.067202237,0.746523473,0.019147433,0.036711783,-60.04126383,-70.84223861,-74.7608227,-77.57519566,0.838319838,0.081695507,0.265630334,0.067202237,0.005701056,-50.56512266,0.028402163,9,1
128173,adratio,16852,LGALS1,0.021359487,0.016515261,-0.040650601,0.016528272,8.03E-05,0.005607975,0.881230994,-76.33177754,-70.84223861,-77.11595439,-75.14058504,0.001360964,0.038022362,0.942692474,0.016528272,0.011404242,-49.22633566,0.044807665,9,0
128176,adratio,56839,LGI1,-0.053943524,-0.042576846,-0.003793001,-0.052908096,9.20E-05,0.002331113,0.130625444,-76.05906031,-70.84223861,-78.83729032,-79.35843791,0.001490245,0.022323833,0.405065945,-0.052908096,0.001806279,-52.82362664,0.013701663,10,2
128177,adratio,246316,LGI2,0.043239586,0.036345744,0.005381755,0.048860189,2.28E-05,0.004204958,0.1029813,-78.8500218,-70.84223861,-77.67768027,-78.6111137,0.000590182,0.031969205,0.373988704,0.048860189,0.002550617,-52.14128745,0.017094751,11,0
128178,adratio,213469,LGI3,0.031380257,0.025352707,-0.016909289,0.033484422,0.00118661,0.005468675,0.031174195,-71.01665332,-70.84223861,-77.16490481,-80.28773337,0.008624111,0.037515234,0.250728422,0.033484422,0.001635418,-53.02071979,0.012878502,10,0
128187,adratio,16874,LHX6,0.021656475,0.017848415,0.826981303,0.017828204,1.59E-05,0.001987608,0.463089968,-79.56671526,-70.84223861,-79.15244562,-77.74651345,0.000472545,0.020485534,0.689579879,0.017828204,0.004739474,-50.92514973,0.025219062,10,0
128188,adratio,79464,LIAS,0.057782673,0.057418097,-0.057583325,0.072183438,0.007845924,0.00311172,0.023165314,-67.38622346,-70.84223861,-78.26816545,-81.95659634,0.033332891,0.026625071,0.229748181,0.072183438,0.001029022,-53.94283645,0.009691069,10,1
128189,adratio,16880,LIFR,0.026868414,0.033393175,-0.002576002,0.042037806,0.031829149,0.002737617,0.094377423,-64.79115545,-70.84223861,-78.52024654,-79.60738607,0.094237127,0.024560108,0.363344221,0.042037806,0.001616445,-53.04388128,0.012778102,10,0
